TimeStamps MergeTimeStamps penX penY orAltitude orAzimuth orTwist pressure
1670502857231 1670502857230 716 658 700 900 0 721
1670502857236 1670502857235 716 662 700 900 0 729
1670502857243 1670502857240 716 667 700 900 0 734
1670502857248 1670502857245 716 672 710 870 0 736
1670502857253 1670502857250 716 677 710 870 0 736
1670502857259 1670502857255 716 681 710 840 0 736
1670502857265 1670502857265 717 684 710 840 0 730
1670502857270 1670502857270 717 687 710 840 0 719
1670502857276 1670502857275 718 688 710 810 0 704
1670502857281 1670502857280 719 689 710 810 0 686
1670502857286 1670502857285 719 689 710 810 0 663
1670502857293 1670502857290 720 689 710 790 0 626
1670502857298 1670502857295 720 689 710 790 0 591
1670502857303 1670502857300 720 689 710 790 0 552
1670502857309 1670502857305 720 688 710 790 0 489
1670502857315 1670502857315 720 687 700 760 0 423
1670502857320 1670502857320 720 685 700 760 0 319
1670502857326 1670502857325 720 684 700 760 0 156
1670502857331 1670502857330 720 684 700 760 0 0
1670502857336 1670502857335 720 681 700 760 0 0
1670502857343 1670502857340 720 680 700 760 0 0
1670502857348 1670502857345 719 679 700 760 0 0
1670502857353 1670502857350 719 677 700 760 0 0
1670502857359 1670502857355 719 676 710 790 0 0
1670502857365 1670502857365 718 674 710 790 0 0
1670502857370 1670502857370 718 672 710 790 0 0
1670502857376 1670502857375 718 670 710 790 0 0
1670502857381 1670502857380 718 669 710 790 0 0
1670502857386 1670502857385 719 668 710 790 0 0
1670502857393 1670502857390 720 668 710 790 0 0
1670502857398 1670502857395 723 668 710 790 0 0
1670502857403 1670502857400 726 666 710 810 0 0
1670502857409 1670502857405 730 665 700 820 0 0
1670502857415 1670502857415 734 663 700 820 0 0
1670502857420 1670502857420 739 662 700 820 0 0
1670502857426 1670502857425 744 661 700 820 0 0
1670502857431 1670502857430 749 660 690 820 0 0
1670502857436 1670502857435 754 659 690 820 0 0
1670502857443 1670502857440 758 659 690 820 0 0
1670502857448 1670502857445 762 658 680 830 0 0
1670502857453 1670502857450 766 658 680 830 0 0
1670502857459 1670502857455 769 658 680 830 0 0
1670502857465 1670502857465 772 658 680 830 0 0
1670502857470 1670502857470 775 658 680 830 0 0
1670502857476 1670502857475 778 658 680 830 0 0
1670502857481 1670502857480 780 658 680 830 0 0
1670502857486 1670502857485 782 658 680 830 0 0
1670502857493 1670502857490 783 660 670 830 0 0
1670502857498 1670502857495 784 661 670 830 0 0
1670502857503 1670502857500 784 662 670 830 0 0
1670502857509 1670502857505 784 663 670 830 0 0
1670502857515 1670502857515 783 665 670 830 0 0
1670502857520 1670502857520 782 666 670 830 0 0
1670502857526 1670502857525 781 667 670 830 0 0
1670502857531 1670502857530 780 668 660 830 0 0
1670502857537 1670502857535 778 669 660 830 0 0
1670502857543 1670502857540 776 670 660 830 0 0
1670502857548 1670502857545 774 670 660 860 0 0
1670502857553 1670502857550 772 671 660 860 0 0
1670502857559 1670502857555 770 672 660 860 0 0
1670502857565 1670502857565 768 672 660 860 0 0
1670502857570 1670502857570 766 672 660 860 0 0
1670502857576 1670502857575 765 672 660 860 0 0
1670502857581 1670502857580 764 672 660 860 0 0
1670502857586 1670502857585 763 672 660 860 0 0
1670502857593 1670502857590 763 672 660 860 0 0
1670502857598 1670502857595 763 672 660 880 0 0
1670502857603 1670502857600 763 671 660 880 0 0
1670502857609 1670502857605 763 670 660 880 0 0
1670502857615 1670502857615 763 670 660 880 0 0
1670502857620 1670502857620 763 669 660 880 0 0
1670502857626 1670502857625 763 669 660 880 0 0
1670502857631 1670502857630 763 668 660 880 0 0
1670502857636 1670502857635 763 668 660 880 0 0
1670502857643 1670502857640 764 667 660 880 0 0
1670502857648 1670502857645 764 667 660 880 0 0
1670502857653 1670502857650 764 666 660 880 0 0
1670502857659 1670502857655 764 666 660 880 0 0
1670502857665 1670502857665 765 666 660 880 0 0
1670502857670 1670502857670 765 665 660 880 0 0
1670502857676 1670502857675 765 665 660 880 0 0
1670502857681 1670502857680 765 664 660 880 0 0
1670502857687 1670502857685 766 664 660 880 0 0
1670502857698 1670502857695 766 663 660 880 0 0
1670502857699 1670502857695 766 662 660 880 0 0
1670502857703 1670502857700 766 662 660 880 0 0
1670502857709 1670502857705 766 661 660 880 0 286
1670502857715 1670502857715 766 661 660 880 0 286
1670502857720 1670502857720 766 661 660 900 0 400
1670502857726 1670502857725 766 661 660 900 0 463
1670502857731 1670502857730 766 661 660 900 0 506
1670502857736 1670502857735 766 661 660 900 0 542
1670502857743 1670502857740 766 661 660 900 0 575
1670502857748 1670502857745 766 661 660 900 0 595
1670502857753 1670502857750 766 661 660 900 0 612
1670502857759 1670502857755 766 656 660 900 0 626
1670502857765 1670502857765 765 656 660 900 0 637
1670502857770 1670502857770 765 655 670 900 0 644
1670502857776 1670502857775 764 655 670 900 0 649
1670502857781 1670502857780 763 655 670 900 0 652
1670502857787 1670502857785 762 656 670 900 0 654
1670502857793 1670502857790 760 656 670 900 0 655
1670502857798 1670502857795 758 657 670 900 0 656
1670502857803 1670502857800 757 658 670 900 0 658
1670502857809 1670502857805 755 659 670 900 0 658
1670502857815 1670502857815 753 661 670 900 0 658
1670502857820 1670502857820 752 663 670 900 0 660
1670502857826 1670502857825 750 666 670 900 0 663
1670502857831 1670502857830 749 669 670 900 0 668
1670502857836 1670502857835 748 672 670 900 0 672
1670502857843 1670502857840 748 675 670 900 0 673
1670502857848 1670502857845 748 678 670 880 0 675
1670502857853 1670502857850 748 680 670 880 0 675
1670502857859 1670502857855 748 683 670 880 0 675
1670502857865 1670502857865 749 684 670 880 0 674
1670502857870 1670502857870 750 685 670 850 0 674
1670502857876 1670502857875 751 686 670 850 0 673
1670502857881 1670502857880 753 686 670 850 0 674
1670502857886 1670502857885 754 686 670 850 0 673
1670502857893 1670502857890 756 685 670 830 0 674
1670502857900 1670502857900 758 683 670 830 0 674
1670502857905 1670502857905 760 682 670 830 0 674
1670502857909 1670502857905 761 680 670 830 0 674
1670502857915 1670502857915 763 677 670 830 0 674
1670502857920 1670502857920 765 674 670 830 0 674
1670502857926 1670502857925 766 672 670 830 0 666
1670502857931 1670502857930 768 669 670 830 0 658
1670502857936 1670502857935 769 666 670 830 0 649
1670502857943 1670502857940 770 663 670 850 0 637
1670502857948 1670502857945 770 661 670 850 0 632
1670502857953 1670502857950 771 658 670 850 0 629
1670502857959 1670502857955 771 655 670 850 0 628
1670502857965 1670502857965 772 653 670 880 0 629
1670502857969 1670502857965 772 650 670 880 0 629
1670502857976 1670502857975 773 647 670 880 0 629
1670502857981 1670502857980 774 644 680 880 0 629
1670502857986 1670502857985 774 641 680 900 0 631
1670502857992 1670502857990 775 637 680 900 0 631
1670502857998 1670502857995 775 635 680 900 0 631
1670502858003 1670502858000 775 632 680 900 0 636
1670502858009 1670502858005 776 630 680 900 0 640
1670502858015 1670502858015 776 628 680 900 0 644
1670502858020 1670502858020 776 628 680 900 0 651
1670502858026 1670502858025 776 627 680 920 0 660
1670502858031 1670502858030 775 627 680 920 0 670
1670502858036 1670502858035 775 628 680 920 0 678
1670502858043 1670502858040 775 629 680 920 0 686
1670502858048 1670502858045 774 630 680 920 0 695
1670502858053 1670502858050 774 632 680 920 0 706
1670502858059 1670502858055 773 634 680 920 0 720
1670502858065 1670502858065 773 636 680 920 0 730
1670502858070 1670502858070 772 639 680 920 0 737
1670502858076 1670502858075 772 643 680 920 0 745
1670502858081 1670502858080 771 647 680 920 0 752
1670502858086 1670502858085 771 651 680 920 0 758
1670502858093 1670502858090 770 657 680 900 0 764
1670502858098 1670502858095 770 662 680 900 0 767
1670502858103 1670502858100 769 668 680 900 0 768
1670502858109 1670502858105 769 672 680 900 0 768
1670502858115 1670502858115 769 677 680 880 0 768
1670502858120 1670502858120 769 680 680 880 0 770
1670502858126 1670502858125 770 681 680 880 0 770
1670502858131 1670502858130 771 682 680 850 0 770
1670502858136 1670502858135 771 682 680 850 0 770
1670502858143 1670502858140 772 682 680 850 0 759
1670502858148 1670502858145 772 682 680 850 0 744
1670502858153 1670502858150 773 680 680 830 0 720
1670502858159 1670502858155 773 679 680 830 0 687
1670502858165 1670502858165 774 677 680 830 0 652
1670502858170 1670502858170 775 676 680 830 0 613
1670502858176 1670502858175 775 675 680 830 0 560
1670502858181 1670502858180 776 673 680 830 0 505
1670502858186 1670502858185 776 672 680 830 0 430
1670502858193 1670502858190 777 671 680 830 0 269
1670502858198 1670502858195 777 670 680 830 0 71
1670502858203 1670502858200 777 670 680 850 0 0
1670502858209 1670502858205 778 667 680 850 0 0
1670502858215 1670502858215 780 666 680 850 0 0
1670502858220 1670502858220 781 665 680 850 0 0
1670502858226 1670502858225 783 664 680 850 0 0
1670502858231 1670502858230 786 663 680 850 0 0
1670502858236 1670502858235 789 662 680 880 0 0
1670502858243 1670502858240 791 662 680 880 0 0
1670502858248 1670502858245 794 661 680 880 0 0
1670502858253 1670502858250 796 661 670 880 0 0
1670502858259 1670502858255 799 661 670 880 0 0
1670502858265 1670502858265 801 661 670 880 0 0
1670502858270 1670502858270 803 661 670 880 0 0
1670502858276 1670502858275 805 661 670 880 0 0
1670502858281 1670502858280 807 661 670 880 0 0
1670502858286 1670502858285 808 661 670 880 0 0
1670502858293 1670502858290 809 661 670 880 0 0
1670502858298 1670502858295 809 661 670 880 0 0
1670502858303 1670502858300 810 662 670 880 0 0
1670502858309 1670502858305 810 662 670 880 0 0
1670502858315 1670502858315 810 662 670 880 0 0
1670502858319 1670502858315 809 662 670 880 0 0
1670502858326 1670502858325 809 662 670 880 0 0
1670502858331 1670502858330 808 662 670 880 0 0
1670502858343 1670502858340 807 661 670 880 0 0
1670502858344 1670502858340 806 661 670 880 0 0
1670502858348 1670502858345 805 660 670 880 0 0
1670502858353 1670502858350 805 660 670 880 0 334
1670502858359 1670502858355 805 660 670 880 0 334
1670502858366 1670502858365 805 660 670 880 0 394
1670502858370 1670502858370 805 660 670 880 0 421
1670502858376 1670502858375 805 660 670 880 0 447
1670502858381 1670502858380 805 660 670 880 0 466
1670502858386 1670502858385 805 660 670 880 0 479
1670502858393 1670502858390 805 660 670 880 0 490
1670502858398 1670502858395 805 660 670 880 0 503
1670502858403 1670502858400 805 660 670 880 0 521
1670502858409 1670502858405 802 656 670 880 0 542
1670502858415 1670502858415 801 656 670 880 0 562
1670502858420 1670502858420 800 656 670 880 0 580
1670502858426 1670502858425 799 657 670 880 0 599
1670502858431 1670502858430 798 657 670 880 0 614
1670502858436 1670502858435 797 658 670 880 0 626
1670502858443 1670502858440 795 658 670 880 0 639
1670502858448 1670502858445 794 660 670 880 0 650
1670502858453 1670502858450 793 661 670 880 0 658
1670502858459 1670502858455 792 662 660 880 0 666
1670502858465 1670502858465 791 664 660 880 0 676
1670502858470 1670502858470 790 666 660 880 0 684
1670502858476 1670502858475 790 669 660 880 0 691
1670502858481 1670502858480 790 671 660 880 0 697
1670502858486 1670502858485 790 674 650 880 0 700
1670502858492 1670502858490 790 676 650 880 0 701
1670502858498 1670502858495 791 678 650 880 0 703
1670502858503 1670502858500 791 680 650 860 0 705
1670502858509 1670502858505 792 681 650 860 0 705
1670502858515 1670502858515 794 682 650 860 0 705
1670502858520 1670502858520 795 682 660 830 0 707
1670502858526 1670502858525 796 682 660 830 0 706
1670502858531 1670502858530 797 682 660 830 0 707
1670502858536 1670502858535 799 681 660 830 0 708
1670502858543 1670502858540 800 679 660 810 0 708
1670502858548 1670502858545 801 678 660 810 0 708
1670502858553 1670502858550 803 676 660 810 0 708
1670502858559 1670502858555 804 673 670 810 0 705
1670502858565 1670502858565 805 671 670 810 0 698
1670502858570 1670502858570 806 668 670 810 0 688
1670502858575 1670502858575 807 666 670 830 0 677
1670502858581 1670502858580 808 664 670 830 0 671
1670502858586 1670502858585 808 662 670 830 0 667
1670502858593 1670502858590 809 660 670 830 0 662
1670502858598 1670502858595 809 658 670 850 0 661
1670502858603 1670502858600 809 657 670 850 0 661
1670502858614 1670502858610 809 657 670 850 0 660
1670502858615 1670502858615 809 657 670 850 0 661
1670502858620 1670502858620 809 656 680 850 0 666
1670502858626 1670502858625 809 656 680 850 0 676
1670502858631 1670502858630 809 657 680 880 0 686
1670502858636 1670502858635 809 658 680 880 0 696
1670502858643 1670502858640 809 660 680 880 0 709
1670502858648 1670502858645 809 662 680 880 0 724
1670502858653 1670502858650 809 664 680 880 0 738
1670502858659 1670502858655 809 667 680 880 0 750
1670502858665 1670502858665 810 670 680 880 0 761
1670502858670 1670502858670 810 672 680 850 0 769
1670502858676 1670502858675 811 674 680 850 0 773
1670502858681 1670502858680 811 676 680 850 0 776
1670502858686 1670502858685 812 677 680 850 0 776
1670502858693 1670502858690 813 677 680 830 0 776
1670502858698 1670502858695 813 677 680 830 0 771
1670502858703 1670502858700 813 677 680 830 0 753
1670502858709 1670502858705 814 676 680 830 0 713
1670502858715 1670502858715 814 675 680 830 0 664
1670502858720 1670502858720 815 673 680 830 0 597
1670502858726 1670502858725 815 671 680 830 0 493
1670502858731 1670502858730 815 669 680 830 0 344
1670502858736 1670502858735 815 667 680 830 0 99
1670502858743 1670502858740 815 667 690 820 0 0
1670502858748 1670502858745 816 665 690 850 0 0
1670502858753 1670502858750 816 664 690 850 0 0
1670502858759 1670502858755 817 664 690 850 0 0
1670502858765 1670502858765 818 663 680 850 0 0
1670502858770 1670502858770 819 662 680 850 0 0
1670502858776 1670502858775 821 661 680 850 0 0
1670502858781 1670502858780 823 660 680 850 0 0
1670502858787 1670502858785 824 659 680 850 0 0
1670502858793 1670502858790 826 659 680 850 0 0
1670502858798 1670502858795 827 658 680 850 0 0
1670502858802 1670502858800 828 657 680 850 0 0
1670502858809 1670502858805 830 656 680 850 0 0
1670502858815 1670502858815 831 655 680 850 0 0
1670502858820 1670502858820 833 654 680 850 0 0
1670502858826 1670502858825 834 653 680 850 0 0
1670502858831 1670502858830 835 653 680 850 0 0
1670502858837 1670502858835 835 653 680 850 0 0
1670502858843 1670502858840 835 653 680 880 0 0
1670502858848 1670502858845 835 653 680 880 0 0
1670502858853 1670502858850 834 653 680 880 0 0
1670502858859 1670502858855 833 653 680 880 0 0
1670502858865 1670502858865 833 654 680 880 0 0
1670502858870 1670502858870 832 654 680 880 0 0
1670502858876 1670502858875 830 654 680 880 0 0
1670502858881 1670502858880 829 654 670 880 0 0
1670502858893 1670502858890 828 654 670 880 0 0
1670502858894 1670502858890 826 654 670 880 0 0
1670502858898 1670502858895 825 654 670 880 0 0
1670502858903 1670502858900 824 653 670 880 0 214
1670502858909 1670502858905 824 653 670 880 0 214
1670502858915 1670502858915 824 653 670 900 0 214
1670502858920 1670502858920 824 653 670 900 0 215
1670502858926 1670502858925 824 653 670 900 0 235
1670502858931 1670502858930 824 653 660 900 0 261
1670502858935 1670502858935 824 653 660 900 0 295
1670502858943 1670502858940 824 653 660 900 0 341
1670502858948 1670502858945 824 653 660 900 0 390
1670502858953 1670502858950 824 653 660 900 0 447
1670502858959 1670502858955 822 653 660 900 0 503
1670502858965 1670502858965 822 654 660 900 0 545
1670502858970 1670502858970 823 656 660 900 0 585
1670502858976 1670502858975 824 658 660 900 0 621
1670502858981 1670502858980 824 660 660 900 0 650
1670502858986 1670502858985 825 663 660 900 0 674
1670502858993 1670502858990 827 667 660 900 0 695
1670502858998 1670502858995 828 670 660 900 0 712
1670502859003 1670502859000 829 673 660 900 0 724
1670502859009 1670502859005 831 675 670 880 0 733
1670502859015 1670502859015 832 677 670 880 0 736
1670502859019 1670502859015 833 679 670 880 0 738
1670502859026 1670502859025 835 680 670 880 0 738
1670502859031 1670502859030 836 681 670 850 0 738
1670502859036 1670502859035 836 681 670 850 0 715
1670502859043 1670502859040 837 681 670 850 0 689
1670502859048 1670502859045 837 681 670 850 0 661
1670502859053 1670502859050 837 680 670 830 0 625
1670502859059 1670502859055 838 678 670 830 0 572
1670502859065 1670502859065 838 677 670 830 0 517
1670502859070 1670502859070 838 675 670 830 0 437
1670502859076 1670502859075 838 672 670 830 0 276
1670502859081 1670502859080 838 670 670 830 0 83
1670502859087 1670502859085 838 670 670 830 0 0
1670502859093 1670502859090 838 666 670 830 0 0
1670502859098 1670502859095 839 665 670 850 0 0
1670502859103 1670502859100 839 663 670 850 0 0
1670502859109 1670502859105 840 661 680 850 0 0
1670502859115 1670502859115 840 660 680 850 0 0
1670502859120 1670502859120 841 659 680 850 0 0
1670502859126 1670502859125 841 657 680 880 0 0
1670502859131 1670502859130 841 657 680 880 0 0
1670502859137 1670502859135 842 656 680 880 0 0
1670502859143 1670502859140 842 655 680 880 0 0
1670502859148 1670502859145 842 655 680 880 0 0
1670502859153 1670502859150 842 654 680 880 0 0
1670502859165 1670502859165 842 654 680 900 0 0
1670502859166 1670502859165 842 654 680 900 0 0
1670502859170 1670502859170 842 653 680 900 0 0
1670502859176 1670502859175 842 653 680 900 0 361
1670502859180 1670502859180 842 653 680 900 0 361
1670502859186 1670502859185 842 653 680 900 0 471
1670502859193 1670502859190 842 653 680 900 0 517
1670502859198 1670502859195 842 653 680 900 0 553
1670502859203 1670502859200 842 653 680 900 0 584
1670502859209 1670502859205 842 653 680 900 0 617
1670502859215 1670502859215 842 653 690 900 0 645
1670502859220 1670502859220 842 653 690 900 0 669
1670502859226 1670502859225 843 655 690 900 0 696
1670502859231 1670502859230 843 657 690 900 0 720
1670502859236 1670502859235 842 660 690 900 0 740
1670502859243 1670502859240 841 662 690 900 0 760
1670502859248 1670502859245 840 665 690 900 0 776
1670502859253 1670502859250 839 669 690 900 0 786
1670502859259 1670502859255 837 673 690 900 0 794
1670502859265 1670502859265 836 677 690 870 0 801
1670502859270 1670502859270 834 681 690 870 0 803
1670502859276 1670502859275 833 685 690 870 0 804
1670502859281 1670502859280 831 689 690 870 0 804
1670502859286 1670502859285 830 692 690 850 0 804
1670502859293 1670502859290 829 695 680 850 0 804
1670502859298 1670502859295 828 697 680 850 0 804
1670502859303 1670502859300 828 699 680 830 0 804
1670502859309 1670502859305 828 700 680 830 0 790
1670502859315 1670502859315 828 700 680 830 0 772
1670502859320 1670502859320 828 700 680 830 0 745
1670502859336 1670502859335 828 700 680 800 0 701
1670502859337 1670502859335 828 699 680 800 0 657
1670502859338 1670502859335 829 698 670 810 0 601
1670502859343 1670502859340 830 696 670 810 0 516
1670502859348 1670502859345 830 694 670 810 0 391
1670502859353 1670502859350 831 692 670 810 0 168
1670502859359 1670502859355 831 692 670 810 0 0
1670502859365 1670502859365 832 688 670 810 0 0
1670502859370 1670502859370 833 686 670 810 0 0
1670502859376 1670502859375 834 684 670 810 0 0
1670502859381 1670502859380 835 682 670 810 0 0
1670502859387 1670502859385 836 680 670 810 0 0
1670502859393 1670502859390 837 678 670 810 0 0
1670502859398 1670502859395 839 675 670 810 0 0
1670502859403 1670502859400 842 673 670 810 0 0
1670502859409 1670502859405 845 670 670 810 0 0
1670502859415 1670502859415 849 667 670 810 0 0
1670502859420 1670502859420 854 664 670 830 0 0
1670502859426 1670502859425 858 662 670 830 0 0
1670502859431 1670502859430 863 660 670 830 0 0
1670502859437 1670502859435 867 659 670 830 0 0
1670502859443 1670502859440 871 658 670 830 0 0
1670502859448 1670502859445 875 658 670 830 0 0
1670502859453 1670502859450 878 658 660 830 0 0
1670502859459 1670502859455 880 658 660 830 0 0
1670502859465 1670502859465 883 658 660 830 0 0
1670502859470 1670502859470 884 658 660 830 0 0
1670502859476 1670502859475 886 658 660 830 0 0
1670502859481 1670502859480 887 659 660 830 0 0
1670502859485 1670502859485 888 660 660 830 0 0
1670502859494 1670502859490 888 661 660 830 0 0
1670502859498 1670502859495 888 662 660 830 0 0
1670502859503 1670502859500 888 663 660 830 0 0
1670502859509 1670502859505 888 664 660 830 0 0
1670502859515 1670502859515 888 665 660 830 0 0
1670502859520 1670502859520 887 665 660 830 0 0
1670502859526 1670502859525 887 665 660 830 0 0
1670502859531 1670502859530 886 665 650 860 0 0
1670502859537 1670502859535 886 665 650 860 0 0
1670502859543 1670502859540 885 665 650 860 0 0
1670502859548 1670502859545 885 665 650 860 0 0
1670502859553 1670502859550 885 665 650 860 0 0
1670502859559 1670502859555 884 664 650 860 0 0
1670502859565 1670502859565 884 664 650 860 0 0
1670502859570 1670502859570 883 664 650 860 0 0
1670502859576 1670502859575 883 663 650 860 0 0
1670502859581 1670502859580 883 663 650 860 0 0
1670502859586 1670502859585 882 662 650 860 0 0
1670502859593 1670502859590 882 661 650 860 0 0
1670502859598 1670502859595 881 661 650 860 0 0
1670502859603 1670502859600 880 660 650 860 0 0
1670502859609 1670502859605 880 659 650 860 0 0
1670502859615 1670502859615 879 659 650 860 0 0
1670502859620 1670502859620 879 658 650 860 0 0
1670502859626 1670502859625 878 657 650 860 0 0
1670502859631 1670502859630 878 657 650 860 0 0
1670502859636 1670502859635 877 657 640 860 0 0
1670502859643 1670502859640 877 657 640 860 0 0
1670502859648 1670502859645 876 657 640 860 0 0
1670502859653 1670502859650 875 657 640 860 0 0
1670502859659 1670502859655 875 656 640 860 0 0
1670502859665 1670502859665 874 656 640 860 0 0
1670502859670 1670502859670 874 656 640 860 0 0
1670502859676 1670502859675 873 656 640 860 0 0
1670502859681 1670502859680 872 656 640 860 0 0
1670502859693 1670502859690 871 657 640 880 0 0
1670502859694 1670502859690 870 657 630 880 0 0
1670502859698 1670502859695 869 657 630 880 0 0
1670502859703 1670502859700 868 657 630 880 0 423
1670502859709 1670502859705 868 657 630 880 0 423
1670502859716 1670502859715 868 657 630 880 0 546
1670502859720 1670502859720 868 657 630 880 0 589
1670502859726 1670502859725 868 657 630 880 0 626
1670502859731 1670502859730 868 657 630 900 0 654
1670502859736 1670502859735 868 657 640 900 0 679
1670502859743 1670502859740 868 657 640 900 0 702
1670502859748 1670502859745 868 657 640 900 0 718
1670502859753 1670502859750 868 657 640 900 0 728
1670502859759 1670502859755 873 658 650 900 0 737
1670502859765 1670502859765 875 658 650 900 0 743
1670502859770 1670502859770 878 658 650 900 0 745
1670502859776 1670502859775 880 658 650 900 0 745
1670502859780 1670502859780 883 658 660 900 0 747
1670502859786 1670502859785 886 658 660 900 0 747
1670502859793 1670502859790 888 657 660 900 0 747
1670502859798 1670502859795 891 657 660 900 0 730
1670502859803 1670502859800 893 656 670 900 0 713
1670502859809 1670502859805 895 655 670 900 0 690
1670502859815 1670502859815 897 654 670 900 0 666
1670502859820 1670502859820 898 653 670 900 0 637
1670502859826 1670502859825 899 652 670 900 0 618
1670502859831 1670502859830 900 651 670 900 0 598
1670502859836 1670502859835 900 650 670 900 0 568
1670502859843 1670502859840 900 649 670 900 0 520
1670502859848 1670502859845 900 649 670 900 0 475
1670502859853 1670502859850 900 648 670 900 0 434
1670502859859 1670502859855 899 648 670 900 0 361
1670502859865 1670502859865 899 647 670 900 0 272
1670502859870 1670502859870 898 646 670 900 0 155
1670502859876 1670502859875 898 646 680 920 0 0
1670502859881 1670502859880 897 645 680 920 0 0
1670502859887 1670502859885 897 645 680 920 0 0
1670502859893 1670502859890 896 644 680 920 0 0
1670502859898 1670502859895 896 643 680 920 0 0
1670502859903 1670502859900 895 643 680 920 0 0
1670502859909 1670502859905 895 642 680 920 0 0
1670502859920 1670502859920 894 642 670 920 0 0
1670502859921 1670502859920 893 642 670 920 0 0
1670502859926 1670502859925 893 642 670 920 0 0
1670502859931 1670502859930 892 643 670 920 0 350
1670502859937 1670502859935 892 643 670 920 0 350
1670502859943 1670502859940 892 643 670 920 0 484
1670502859948 1670502859945 892 643 670 920 0 532
1670502859953 1670502859950 892 643 670 920 0 569
1670502859959 1670502859955 892 643 670 920 0 605
1670502859965 1670502859965 892 643 670 920 0 633
1670502860003 1670502860000 892 643 670 920 0 655
1670502860004 1670502860000 892 643 670 900 0 676
1670502860004 1670502860000 892 643 670 900 0 694
1670502860005 1670502860005 885 664 670 900 0 707
1670502860006 1670502860005 884 668 670 900 0 720
1670502860006 1670502860005 884 672 670 900 0 733
1670502860007 1670502860005 884 676 670 900 0 743
1670502860010 1670502860010 885 680 670 880 0 751
1670502860015 1670502860015 886 682 670 880 0 757
1670502860020 1670502860020 887 684 670 850 0 761
1670502860026 1670502860025 888 686 670 850 0 761
1670502860030 1670502860030 889 687 670 850 0 761
1670502860036 1670502860035 890 687 670 830 0 762
1670502860043 1670502860040 891 687 670 830 0 761
1670502860048 1670502860045 892 687 670 830 0 759
1670502860053 1670502860050 893 687 670 830 0 753
1670502860059 1670502860055 894 686 670 810 0 739
1670502860065 1670502860065 895 684 670 810 0 720
1670502860070 1670502860070 896 682 670 810 0 694
1670502860076 1670502860075 897 680 670 810 0 656
1670502860081 1670502860080 898 678 670 810 0 617
1670502860086 1670502860085 898 675 670 810 0 572
1670502860093 1670502860090 899 672 670 810 0 511
1670502860098 1670502860095 900 669 670 810 0 452
1670502860103 1670502860100 900 667 670 810 0 386
1670502860109 1670502860105 901 664 670 830 0 321
1670502860115 1670502860115 901 662 670 830 0 302
1670502860120 1670502860120 902 661 670 830 0 305
1670502860126 1670502860125 902 659 670 830 0 325
1670502860131 1670502860130 902 659 670 850 0 361
1670502860137 1670502860135 903 658 670 850 0 408
1670502860143 1670502860140 903 658 670 850 0 461
1670502860148 1670502860145 903 659 670 850 0 511
1670502860153 1670502860150 903 660 670 850 0 554
1670502860159 1670502860155 904 661 670 850 0 593
1670502860165 1670502860165 904 663 670 850 0 623
1670502860170 1670502860170 904 665 680 850 0 648
1670502860176 1670502860175 905 668 680 850 0 674
1670502860181 1670502860180 905 670 680 850 0 697
1670502860186 1670502860185 906 673 680 850 0 720
1670502860193 1670502860190 907 676 680 850 0 742
1670502860198 1670502860195 908 679 680 850 0 761
1670502860203 1670502860200 909 681 690 850 0 777
1670502860209 1670502860205 910 682 690 820 0 791
1670502860215 1670502860215 912 683 690 820 0 799
1670502860220 1670502860220 913 684 690 820 0 803
1670502860226 1670502860225 915 684 700 820 0 805
1670502860231 1670502860230 917 683 700 820 0 807
1670502860236 1670502860235 918 681 700 790 0 806
1670502860243 1670502860240 920 679 700 790 0 801
1670502860248 1670502860245 921 676 700 790 0 791
1670502860253 1670502860250 922 673 710 790 0 775
1670502860259 1670502860255 923 670 710 790 0 751
1670502860265 1670502860265 925 666 710 810 0 730
1670502860270 1670502860270 925 663 710 810 0 706
1670502860276 1670502860275 926 659 710 810 0 683
1670502860281 1670502860280 926 657 710 810 0 669
1670502860286 1670502860285 926 654 710 840 0 657
1670502860293 1670502860290 925 652 710 840 0 653
1670502860298 1670502860295 924 651 710 840 0 655
1670502860303 1670502860300 923 650 710 870 0 661
1670502860309 1670502860305 922 649 710 870 0 676
1670502860315 1670502860315 921 649 710 870 0 694
1670502860320 1670502860320 920 650 710 870 0 713
1670502860326 1670502860325 919 651 710 870 0 730
1670502860331 1670502860330 917 652 710 870 0 742
1670502860336 1670502860335 916 655 710 870 0 752
1670502860343 1670502860340 914 657 710 870 0 759
1670502860348 1670502860345 912 659 710 870 0 763
1670502860353 1670502860350 910 662 700 870 0 764
1670502860359 1670502860355 909 664 700 870 0 763
1670502860365 1670502860365 908 666 700 870 0 763
1670502860370 1670502860370 907 667 700 870 0 763
1670502860376 1670502860375 906 668 700 870 0 719
1670502860381 1670502860380 906 668 690 870 0 661
1670502860386 1670502860385 906 668 690 850 0 573
1670502860393 1670502860390 906 668 690 850 0 406
1670502860398 1670502860395 906 667 690 850 0 76
1670502860403 1670502860400 906 667 690 850 0 0
1670502860409 1670502860405 907 665 690 850 0 0
1670502860415 1670502860415 907 664 680 850 0 0
1670502860420 1670502860420 908 663 680 830 0 0
1670502860426 1670502860425 909 662 680 830 0 0
1670502860431 1670502860430 909 660 680 830 0 0
1670502860436 1670502860435 910 659 680 830 0 0
1670502860443 1670502860440 911 659 680 830 0 0
1670502860448 1670502860445 913 658 680 830 0 0
1670502860453 1670502860450 914 657 670 830 0 0
